,Image_name,Card-set,Card_number,Rarity,Card_name,Card type,Attribute,Types,Level,Attack,Defense
3109,EXVC-EN021 R.png,Extreme Victory,EXVC-EN021,Rare,T.G. Rush Rhino,Monster,EARTH,Beast / Effect,4,1600,800
3110,STBL-EN031 C.png,Starstrike Blast,STBL-EN031,Common,Naturia Pumpkin,Monster,EARTH,Plant / Effect,4,1400,800
3111,ABPF-EN099 R.png,Absolute Powerforce,ABPF-EN099,Rare,Shield Worm,Monster,EARTH,Insect / Effect,4,800,2000
3112,ETCO-EN014 C.png,Eternity Code,ETCO-EN014,Common,Deep Sea Sentry,Monster,WATER,Sea Serpent / Effect,2,400,2000
3113,BODE-EN092 C.png,Burst of Destiny,BODE-EN092,Common,Flip Frozen,Monster,WATER,Cyberse / Effect,1,500,500
3114,JOTL-EN005 C.png,Judgment of the Light,JOTL-EN005,Common,Xyz Agent,Monster,LIGHT,Spellcaster / Effect,2,900,300
3115,ANPR-EN021 R.png,Ancient Prophecy,ANPR-EN021,Rare,Koa'ki Meiru Tornado,Monster,WIND,Winged Beast / Effect,4,1500,1200
3116,EXFO-EN029 C.png,Extreme Force,EXFO-EN029,Common,Grappler Angler,Monster,WATER,Warrior / Tuner / Effect,1,100,100
3117,MAGO-EN127 R.png,Maximum Gold,MAGO-EN127,Rare,Flame Bufferlo,Monster,FIRE,Cyberse / Effect,3,1400,200
3118,EEN-EN026 C.png,Elemental Energy,EEN-EN026,Common,Familiar-Possessed - Aussa,Monster,EARTH,Spellcaster / Effect,4,1850,1500
3119,COTD-EN091 C.png,Code of the Duelist,COTD-EN091,Common,Infernity Patriarch,Monster,DARK,Fiend / Effect,4,1000,2000
3120,PHRA-EN038 SR.png,Phantom Rage,PHRA-EN038,Super Rare,Infernoble Knight Captain Oliver,Monster,FIRE,Warrior / Synchro / Effect,5,2000,500
3121,STOR-EN084 ScR.png,Storm of Ragnarok,STOR-EN084,Secret Rare,Scrap Breaker,Monster,EARTH,Machine / Effect,6,2100,700
3122,ABPF-EN020 C.png,Absolute Powerforce,ABPF-EN020,Common,Fire Ant Ascator,Monster,EARTH,Insect / Tuner / Effect,3,700,1300
3123,LODT-EN095 SR.png,Light of Destruction,LODT-EN095,Super Rare,Helios Trice Megistus,Monster,LIGHT,Pyro / Effect,8,0,0
3124,PHSW-EN085 UR.png,Photon Shockwave,PHSW-EN085,Ultra Rare,"Latinum, Exarch of Dark World",Monster,DARK,Fiend / Effect,6,1500,2400
3125,LED8-EN022 SR.png,Legendary Duelists: Synchro Storm,LED8-EN022,Super Rare,White Steed of the Floral Knights,Monster,WIND,Beast / Effect,6,2400,1800
3126,SHSP-EN012 C.png,Shadow Specters,SHSP-EN012,Common,Armed Protector Dragon,Monster,LIGHT,Dragon / Effect,8,2000,2800
3127,LOB-031 C.png,Legend of Blue Eyes White Dragon,LOB-031,Common,Dissolverock,Monster,EARTH,Rock,3,900,1000
3128,EXVC-EN034 C.png,Extreme Victory,EXVC-EN034,Common,Gladiator Beast Tygerius,Monster,EARTH,Beast / Effect,4,1800,800
3129,GFP2-EN036 UR.png,Ghosts From the Past: The 2nd Haunting,GFP2-EN036,Ultra Rare,"Primal Dragon, the Primordial",Monster,LIGHT,Dragon / Effect,4,2000,2000
3130,CRV-EN010 SR.png,Cybernetic Revolution,CRV-EN010,Super Rare,UFOroid,Monster,LIGHT,Machine / Effect,6,1200,1200
3131,TDIL-EN021 C.png,The Dark Illusion,TDIL-EN021,Common,Metalfoes Steelen,Monster,FIRE,Psychic / Pendulum / Normal,2,0,2100
3132,SOFU-EN023 C.png,Soul Fusion,SOFU-EN023,Common,Impcantation Penciplume,Monster,LIGHT,Psychic / Effect,3,0,0
3133,CYHO-EN019 SR.png,Cybernetic Horizon,CYHO-EN019,Super Rare,Umbramirage the Elemental Lord,Monster,DARK,Fiend / Effect,8,2800,2200
3134,CRV-EN015 SR.png,Cybernetic Revolution,CRV-EN015,Super Rare,Cyber Dragon,Monster,LIGHT,Machine / Effect,5,2100,1600
3135,MAGO-EN125 R.png,Maximum Gold,MAGO-EN125,Rare,The White Stone of Ancients,Monster,LIGHT,Dragon / Tuner / Effect,1,600,500
3136,CORE-EN017 C.png,Clash of Rebellions,CORE-EN017,Common,Performage Hat Tricker,Monster,EARTH,Spellcaster / Effect,4,1100,1100
3137,STOR-EN006 C.png,Storm of Ragnarok,STOR-EN006,Common,Barrier Resonator,Monster,LIGHT,Fiend / Tuner / Effect,1,300,800
3138,INOV-EN001 R.png,Invasion: Vengeance,INOV-EN001,Rare,Dragon Core Hexer,Monster,DARK,Dragon / Tuner,8,2300,3000
3139,IOC-005 C.png,Invasion of Chaos,IOC-005,Common,Des Kangaroo,Monster,DARK,Beast / Effect,4,1500,1700
3140,LVAL-EN017 UR.png,Legacy of the Valiant,LVAL-EN017,Ultra Rare,Sylvan Marshalleaf,Monster,WATER,Plant / Effect,3,1500,1200
3141,BODE-EN081 C.png,Burst of Destiny,BODE-EN081,Common,Night Sword Serpent,Monster,WATER,Reptile / Effect,4,500,600
3142,BODE-EN021 C.png,Burst of Destiny,BODE-EN021,Common,Maginificent Magikey Mafteal,Monster,LIGHT,Fiend / Tuner / Effect,4,1600,1600
3143,LOB-030 C.png,Legend of Blue Eyes White Dragon,LOB-030,Common,Two-Mouth Darkruler,Monster,EARTH,Dinosaur,3,900,700
3144,DUEA-EN003 C.png,Duelist Alliance,DUEA-EN003,Common,Metaphys Armed Dragon,Monster,LIGHT,Wyrm,7,2800,1000
3145,MAGO-EN002 PGR.png,Maximum Gold,MAGO-EN002,Premium Gold Rare,Dark Magician,Monster,DARK,Spellcaster / Normal,7,2500,2100
3146,ETCO-EN002 C.png,Eternity Code,ETCO-EN002,Common,Codebreaker Zero Day,Monster,DARK,Warrior / Effect,4,1800,0
3147,RGBT-EN094 R.png,Raging Battle,RGBT-EN094,Rare,Snowman Eater,Monster,WATER,Aqua / Effect,3,0,1900
3148,IGAS-EN092 C.png,Ignition Assault,IGAS-EN092,Common,"Shiny Black ""C"" Squadder",Monster,EARTH,Insect / Normal,4,2000,0
3149,BODE-EN025 C.png,Burst of Destiny,BODE-EN025,Common,Penguin Ninja,Monster,WATER,Aqua / Flip / Effect,3,1400,700
3150,POTD-EN006 C.png,Power of the Duelist,POTD-EN006,Common,Chrysalis Dolphin,Monster,WATER,Fish / Effect,2,400,600
3151,BOSH-EN085 ScR.png,Breakers of Shadow,BOSH-EN085,Secret Rare,Kozmo Dark Eclipser,Monster,DARK,Machine / Effect,9,3000,2600
3152,LODT-EN018 C.png,Light of Destruction,LODT-EN018,Common,"Jain, Lightsworn Paladin",Monster,LIGHT,Warrior / Effect,4,1800,1200
3153,DAMA-EN032 SR.png,Dawn of Majesty,DAMA-EN032,Super Rare,Magikey Mechmusket - Batosbuster,Monster,DARK,Machine / Ritual / Tuner / Effect,4,2000,2200
3154,LOD-020 C.png,Legacy of Darkness,LOD-020,Common,Warrior Dai Grepher,Monster,EARTH,Warrior / Normal,4,1700,1600
3155,GENF-EN084 ScR.png,Generation Force,GENF-EN084,Secret Rare,Pain Painter,Monster,DARK,Zombie / Tuner / Effect,2,400,200
3156,LED8-EN028 C.png,Legendary Duelists: Synchro Storm,LED8-EN028,Common,Sorciere de Fleur,Monster,DARK,Spellcaster / Effect,8,2900,0
3157,DCR-026 C.png,Dark Crisis,DCR-026,Common,Dark Scorpion - Chick the Yellow,Monster,DARK,Warrior / Effect,3,1000,1000
3158,LON-062 SR.png,Labyrinth of Nightmare,LON-062,Super Rare,Kycoo the Ghost Destroyer,Monster,DARK,Spellcaster / Effect,4,1800,700
3159,REDU-EN016 C.png,Return of the Duelist,REDU-EN016,Common,Amores of Prophecy,Monster,EARTH,Spellcaster / Effect,3,600,2000
3160,SHSP-EN030 ScR.png,Shadow Specters,SHSP-EN030,Secret Rare,Shadow Vampire,Monster,DARK,Zombie / Effect,5,2000,0
3161,CSOC-EN037 SP.png,Crossroads of Chaos,CSOC-EN037,Short Print,Jade Knight,Monster,LIGHT,Machine / Effect,4,1000,1800
3162,RIRA-EN000 ScR.png,Rising Rampage,RIRA-EN000,Secret Rare,Capshell,Monster,DARK,Fiend / Effect,2,0,0
3163,CORE-EN018 C.png,Clash of Rebellions,CORE-EN018,Common,Performage Trick Clown,Monster,LIGHT,Spellcaster / Effect,4,1600,1200
3164,STON-EN002 R.png,Strike of Neos,STON-EN002,Rare,Frostosaurus,Monster,WATER,Dinosaur / Normal,6,2600,1700
3165,DREV-EN036 R.png,Duelist Revolution,DREV-EN036,Rare,Ambitious Gofer,Monster,DARK,Fiend / Effect,6,2400,100
3166,CROS-EN041 SR.png,Crossed Souls,CROS-EN041,Super Rare,Frightfur Leo,Monster,DARK,Fiend / Fusion / Effect,7,2400,2000
3167,EXVC-EN042 UR.png,Extreme Victory,EXVC-EN042,Ultra Rare,T.G. Blade Blaster,Monster,EARTH,Machine / Synchro / Effect,10,3300,2200
3168,RATE-EN029 C.png,Raging Tempest,RATE-EN029,Common,Apprentice Piper,Monster,DARK,Spellcaster / Flip / Effect,2,100,1500
3169,LTGY-EN028 R.png,Lord of the Tachyon Galaxy,LTGY-EN028,Rare,Brotherhood of the Fire Fist - Rhino,Monster,FIRE,Beast-Warrior / Effect,4,1700,1400
3170,CBLZ-EN035 SR.png,Cosmo Blazer,CBLZ-EN035,Super Rare,Fool of Prophecy,Monster,EARTH,Spellcaster / Effect,3,1600,900
3171,RGBT-EN023 C.png,Raging Battle,RGBT-EN023,Common,Koa'ki Meiru Guardian,Monster,EARTH,Rock / Effect,4,1900,1200
3172,GFP2-EN019 UR.png,Ghosts From the Past: The 2nd Haunting,GFP2-EN019,Ultra Rare,Fossil Machine Skull Convoy,Monster,EARTH,Rock / Fusion / Effect,8,2100,1800
3173,GFP2-EN098 UR.png,Ghosts From the Past: The 2nd Haunting,GFP2-EN098,Ultra Rare,Dramaturge of Despia,Monster,DARK,Fairy / Effect,8,3000,1500
3174,IOC-063 C.png,Invasion of Chaos,IOC-063,Common,The Thing in the Crater,Monster,FIRE,Pyro / Effect,4,1000,1200
3175,SOFU-EN008 C.png,Soul Fusion,SOFU-EN008,Common,Dinowrestler Systegosaur,Monster,EARTH,Dinosaur / Effect,4,1900,0
3176,MFC-068 UR.png,Magician's Force,MFC-068,Ultra Rare,Chaos Command Magician,Monster,LIGHT,Spellcaster / Effect,6,2400,1900
3177,DCR-055 C.png,Dark Crisis,DCR-055,Common,D.D. Trainer,Monster,DARK,Fiend,1,100,2000
3178,LVAL-EN034 UR.png,Legacy of the Valiant,LVAL-EN034,Ultra Rare,Gravekeeper's Oracle,Monster,DARK,Spellcaster / Effect,10,2000,1500
3179,TDGS-EN035 R.png,The Duelist Genesis,TDGS-EN035,Rare,Yamato-no-Kami,Monster,DARK,Warrior / Spirit,6,2200,1200
3180,REDU-EN012 R.png,Return of the Duelist,REDU-EN012,Rare,Chronomaly Crystal Bones,Monster,LIGHT,Rock / Effect,3,1300,400
3181,STBL-EN017 R.png,Starstrike Blast,STBL-EN017,Rare,Blackwing - Abrolhos the Megaquake,Monster,DARK,Winged Beast / Effect,7,2600,1800
3182,MAGO-EN009 PGR artwork2.png,Maximum Gold,MAGO-EN009,Premium Gold Rare,Ghost Ogre & Snow Rabbit,Monster,LIGHT,Psychic / Tuner / Effect,3,0,1800
3183,MAGO-EN085 R.png,Maximum Gold,MAGO-EN085,Rare,Noble Knight Pellinore,Monster,LIGHT,Warrior / Effect,4,1900,500
3184,CHIM-EN034 SR.png,Chaos Impact,CHIM-EN034,Super Rare,Aromaseraphy Sweet Marjoram,Monster,LIGHT,Plant / Synchro / Effect,6,2200,2000
3185,STON-EN028 C.png,Strike of Neos,STON-EN028,Common,Destruction Cyclone,Monster,WIND,Reptile / Effect,7,2000,1500
3186,PTDN-EN009 C.png,Phantom Darkness,PTDN-EN009,Common,Armored Cybern,Monster,WIND,Machine / Union / Effect,4,0,2000
3187,TAEV-EN008 C.png,Tactical Evolution,TAEV-EN008,Common,Chrysalis Chicky,Monster,WIND,Winged Beast / Effect,2,600,400
3188,DAMA-EN025 UR.png,Dawn of Majesty,DAMA-EN025,Ultra Rare,Protecting Spirit Loagaeth,Monster,LIGHT,Fairy / Effect,7,2400,2100
3189,TAEV-EN007 C.png,Tactical Evolution,TAEV-EN007,Common,Chrysalis Pantail,Monster,DARK,Beast / Effect,2,800,300
3190,MRD-068 C.png,Metal Raiders,MRD-068,Common,Illusionist Faceless Mage,Monster,DARK,Spellcaster / Normal,5,1200,2200
3191,BLVO-EN005 UR.png,Blazing Vortex,BLVO-EN005,Ultra Rare,Armed Dragon LV10 White,Monster,LIGHT,Dragon / Effect,10,3000,2000
3192,TLM-EN007 R.png,The Lost Millennium,TLM-EN007,Rare,Ancient Gear Beast,Monster,EARTH,Machine / Effect,6,2000,2000
3193,GFP2-EN176 GR.png,Ghosts From the Past: The 2nd Haunting,GFP2-EN176,Ghost Rare,Red-Eyes Black Dragon,Monster,DARK,Dragon / Normal,7,2400,2000
3194,IOC-079 C.png,Invasion of Chaos,IOC-079,Common,Skull-Mark Ladybug,Monster,EARTH,Insect / Effect,4,500,1500
3195,COTD-EN011 R.png,Code of the Duelist,COTD-EN011,Rare,Gouki Riscorpio,Monster,EARTH,Warrior / Effect,5,2300,0
3196,STON-EN061 ScR.png,Strike of Neos,STON-EN061,Secret Rare,"Neo-Parshath, the Sky Paladin",Monster,LIGHT,Fairy / Effect,7,2300,2000
3197,ROTD-EN009 ScR.png,Rise of the Duelist,ROTD-EN009,Secret Rare,Dogmatika Maximus,Monster,LIGHT,Spellcaster / Effect,8,1500,3000
3198,TDIL-EN048 C.png,The Dark Illusion,TDIL-EN048,Common,Assault Blackwing - Sohaya the Rain Storm,Monster,DARK,Winged Beast / Synchro / Effect,5,1500,2000
3199,LOB-019 R.png,Legend of Blue Eyes White Dragon,LOB-019,Rare,Darkfire Dragon,Monster,DARK,Dragon / Fusion,4,1500,1250
3200,TAEV-EN042 UR.png,Tactical Evolution,TAEV-EN042,Ultra Rare,Elemental HERO Darkbright,Monster,DARK,Warrior / Fusion / Effect,6,2000,1000
3201,RGBT-EN015 C.png,Raging Battle,RGBT-EN015,Common,Morphtronic Videon,Monster,LIGHT,Machine / Effect,4,1000,1000
3202,SECE-EN043 SP.png,Secrets of Eternity,SECE-EN043,Short Print,Marmiting Captain,Monster,EARTH,Warrior / Effect,3,1200,400
3203,MRD-115 C.png,Metal Raiders,MRD-115,Common,Lava Battleguard,Monster,EARTH,Warrior / Effect,5,1550,1800
3204,LOB-116 C.png,Legend of Blue Eyes White Dragon,LOB-116,Common,Armored Starfish,Monster,WATER,Aqua,4,850,1400
3205,CRMS-EN017 C.png,Crimson Crisis,CRMS-EN017,Common,Morphtronic Boarden,Monster,EARTH,Machine / Effect,3,500,1800
3206,IOC-003 C.png,Invasion of Chaos,IOC-003,Common,Soul Tiger,Monster,EARTH,Beast,4,0,2100
3207,ANPR-EN003 C.png,Ancient Prophecy,ANPR-EN003,Common,Sunlight Unicorn,Monster,LIGHT,Beast / Effect,4,1800,1000
3208,DUEA-EN012 C.png,Duelist Alliance,DUEA-EN012,Common,Superheavy Samurai Swordsman,Monster,EARTH,Machine / Effect,3,1000,1800
3209,STBL-EN097 SR.png,Starstrike Blast,STBL-EN097,Super Rare,Dragunity Knight - Vajrayana,Monster,WIND,Dragon / Synchro / Effect,6,1900,1200
3210,MRL-017 C.png,Spell Ruler,MRL-017,Common,Tyhone #2,Monster,FIRE,Dragon,6,1700,1900
3211,GFP2-EN052 UR.png,Ghosts From the Past: The 2nd Haunting,GFP2-EN052,Ultra Rare,The Agent of Miracles - Jupiter,Monster,LIGHT,Fairy / Effect,4,1800,1000
3212,EXVC-EN020 C.png,Extreme Victory,EXVC-EN020,Common,T.G. Warwolf,Monster,DARK,Beast-Warrior / Effect,3,1200,0
3213,PHRA-EN036 ScR.png,Phantom Rage,PHRA-EN036,Secret Rare,Virtual World Kyubi - Shenshen,Monster,WIND,Psychic / Synchro / Effect,9,2800,2400
3214,LON-038 C.png,Labyrinth of Nightmare,LON-038,Common,Dancing Fairy,Monster,WIND,Fairy / Effect,4,1700,1000
3215,MAGO-EN100 R.png,Maximum Gold,MAGO-EN100,Rare,"Buster Blader, the Destruction Swordmaster",Monster,EARTH,Warrior / Effect,7,2600,2300
3216,TAEV-EN012 SR.png,Tactical Evolution,TAEV-EN012,Super Rare,Necro Gardna,Monster,DARK,Warrior / Effect,3,600,1300
3217,PHRA-EN020 C.png,Phantom Rage,PHRA-EN020,Common,Awakening of the Possessed - Gagigobyte,Monster,WATER,Reptile / Effect,5,2000,200
3218,GAOV-EN081 R.png,Galactic Overlord,GAOV-EN081,Rare,Ancient Dragon,Monster,LIGHT,Dragon / Effect,4,1400,1300
3219,TDIL-EN046 ScR.png,The Dark Illusion,TDIL-EN046,Secret Rare,Nirvana High Paladin,Monster,DARK,Spellcaster / Synchro / Pendulum / Effect,10,3300,2500
3220,MRD-108 C.png,Metal Raiders,MRD-108,Common,The Bistro Butcher,Monster,DARK,Fiend / Effect,4,1800,1000
3221,LVAL-EN021 C.png,Legacy of the Valiant,LVAL-EN021,Common,Ghostrick Jackfrost,Monster,DARK,Fiend / Effect,1,800,100
3222,LVAL-EN004 ScR.png,Legacy of the Valiant,LVAL-EN004,Secret Rare,Rainbow Kuriboh,Monster,LIGHT,Fiend / Effect,1,100,100
3223,EXVC-EN044 UR.png,Extreme Victory,EXVC-EN044,Ultra Rare,Overmind Archfiend,Monster,DARK,Psychic / Synchro / Effect,9,3300,3000
3224,DUEA-EN024 C.png,Duelist Alliance,DUEA-EN024,Common,Shaddoll Hedgehog,Monster,DARK,Spellcaster / Flip / Effect,3,800,200
3225,LON-053 C.png,Labyrinth of Nightmare,LON-053,Common,The Gross Ghost of Fled Dreams,Monster,DARK,Fiend / Normal,4,1300,1800
3226,TDGS-EN031 C.png,The Duelist Genesis,TDGS-EN031,Common,Kunoichi,Monster,WIND,Warrior / Effect,4,1800,1000
3227,PSV-097 C.png,Pharaoh's Servant,PSV-097,Common,Science Soldier,Monster,DARK,Warrior,3,800,800
3228,GFP2-EN050 UR.png,Ghosts From the Past: The 2nd Haunting,GFP2-EN050,Ultra Rare,The Agent of Mystery - Earth,Monster,LIGHT,Fairy / Tuner / Effect,2,1000,800
3229,PSV-092 C.png,Pharaoh's Servant,PSV-092,Common,Skull Mariner,Monster,WATER,Warrior,4,1600,900
3230,FLOD-EN005 SR.png,Flames of Destruction,FLOD-EN005,Super Rare,Degrade Buster,Monster,FIRE,Cyberse / Effect,7,2500,2500
3231,DOCS-EN005 C.png,Dimension of Chaos,DOCS-EN005,Common,Superheavy Samurai Transporter,Monster,EARTH,Machine / Effect,5,1200,1800
3232,TSHD-EN025 SR.png,The Shining Darkness,TSHD-EN025,Super Rare,Wattgiraffe,Monster,LIGHT,Thunder / Effect,4,1200,100
3233,IGAS-EN022 SR.png,Ignition Assault,IGAS-EN022,Super Rare,"Utgarda, Generaider Boss of Delusion",Monster,LIGHT,Rock / Effect,9,2200,2700
3234,CYHO-EN083 ScR.png,Cybernetic Horizon,CYHO-EN083,Secret Rare,Danger! Nessie!,Monster,DARK,Aqua / Effect,7,1600,2800
3235,IGAS-EN034 C.png,Ignition Assault,IGAS-EN034,Common,Water Leviathan @Ignister,Monster,WATER,Cyberse / Ritual / Effect,7,2300,2000
3236,IOC-014 SR.png,Invasion of Chaos,IOC-014,Super Rare,Freed the Brave Wanderer,Monster,LIGHT,Warrior / Effect,4,1700,1200
3237,LVAL-EN024 C.png,Legacy of the Valiant,LVAL-EN024,Common,Ghostrick Skeleton,Monster,DARK,Zombie / Effect,3,1200,1100
3238,MRD-125 SR.png,Metal Raiders,MRD-125,Super Rare,Garnecia Elefantis,Monster,EARTH,Beast-Warrior,7,2400,2000
3239,DCR-004 C.png,Dark Crisis,DCR-004,Common,Arsenal Summoner,Monster,WIND,Spellcaster / Effect,4,1600,1600
3240,SHVI-EN002 C.png,Shining Victories,SHVI-EN002,Common,Performapal Sellshell Crab,Monster,WATER,Aqua / Pendulum / Effect,5,500,2500
3241,SOVR-EN093 ScR.png,Stardust Overdrive,SOVR-EN093,Secret Rare,Victoria,Monster,LIGHT,Fairy / Effect,4,1800,1500
3242,INOV-EN016 UR.png,Invasion: Vengeance,INOV-EN016,Ultra Rare,Crystron Citree,Monster,WATER,Machine / Tuner / Effect,2,500,500
3243,TSHD-EN004 C.png,The Shining Darkness,TSHD-EN004,Common,Changer Synchron,Monster,DARK,Machine / Tuner,1,0,0
3244,STOR-EN096 C.png,Storm of Ragnarok,STOR-EN096,Common,Worm Jetelikpse,Monster,LIGHT,Reptile / Effect,3,1200,0
3245,MRD-047 C.png,Metal Raiders,MRD-047,Common,Pale Beast,Monster,EARTH,Beast,4,1500,1200
3246,MFC-058 UR.png,Magician's Force,MFC-058,Ultra Rare,Luster Dragon,Monster,WIND,Dragon,4,1900,1600
3247,GFP2-EN051 UR.png,Ghosts From the Past: The 2nd Haunting,GFP2-EN051,Ultra Rare,The Agent of Force - Mars,Monster,LIGHT,Fairy / Effect,3,0,0
3248,SOD-EN004 C.png,Soul of the Duelist,SOD-EN004,Common,Goblin Calligrapher,Monster,DARK,Fiend,1,400,400
3249,CBLZ-EN041 C.png,Cosmo Blazer,CBLZ-EN041,Common,Pyrotech Mech - Shiryu,Monster,FIRE,Pyro / Effect,8,2900,1800
3250,PTDN-EN098 ScR.png,Phantom Darkness,PTDN-EN098,Secret Rare,Goblin Zombie,Monster,DARK,Zombie / Effect,4,1100,1050
3251,RGBT-EN021 SR.png,Raging Battle,RGBT-EN021,Super Rare,Koa'ki Meiru Valafar,Monster,FIRE,Fiend / Effect,8,3000,2100
3252,STON-EN063 ScR.png,Strike of Neos,STON-EN063,Secret Rare,Harvest Angel of Wisdom,Monster,LIGHT,Fairy / Effect,4,1800,1000
3253,LED8-EN018 R.png,Legendary Duelists: Synchro Storm,LED8-EN018,Rare,Hi-Speedroid Kitedrake,Monster,WIND,Machine / Synchro / Effect,8,3000,2800
3254,GFP2-EN034 UR.png,Ghosts From the Past: The 2nd Haunting,GFP2-EN034,Ultra Rare,Reptia Egg,Monster,EARTH,Reptile / Effect,1,0,0
3255,CIBR-EN032 C.png,Circuit Break,CIBR-EN032,Common,Soldier Dragons,Monster,EARTH,Dragon / Effect,2,700,800
3256,IOC-071 C.png,Invasion of Chaos,IOC-071,Common,Don Turtle,Monster,WATER,Reptile / Effect,3,1100,1200
3257,CDIP-EN004 C.png,Cyberdark Impact,CDIP-EN004,Common,Cyber Ogre,Monster,EARTH,Machine / Effect,5,1900,1200
3258,IOC-011 R.png,Invasion of Chaos,IOC-011,Rare,Sasuke Samurai #3,Monster,LIGHT,Warrior / Effect,3,1000,1000
3259,DIFO-EN015 C.png,Dimension Force,DIFO-EN015,Common,Heroic Challenger - Knuckle Sword,Monster,EARTH,Warrior / Effect,1,600,200
3260,PHSW-EN006 C.png,Photon Shockwave,PHSW-EN006,Common,Acorno,Monster,EARTH,Plant / Effect,1,200,400
3261,RIRA-EN001 C.png,Rising Rampage,RIRA-EN001,Common,Rescue Interlacer,Monster,LIGHT,Cyberse / Effect,3,1000,1200
3262,TDIL-EN020 UR.png,The Dark Illusion,TDIL-EN020,Ultra Rare,"Master Peace, the True Dracoslayer",Monster,LIGHT,Dragon / Effect,8,2950,2950
3263,BACH-EN005 SR.png,Battle of Chaos,BACH-EN005,Super Rare,Dictator of D.,Monster,DARK,Spellcaster / Effect,4,1200,1100
3264,TAEV-EN016 C.png,Tactical Evolution,TAEV-EN016,Common,Venom Boa,Monster,EARTH,Reptile / Effect,5,1600,1200
3265,PGD-021 C.png,Pharaonic Guardian,PGD-021,Common,Swarm of Scarabs,Monster,DARK,Insect / Effect,3,500,1000
3266,IOC-073 R.png,Invasion of Chaos,IOC-073,Rare,Dark Driceratops,Monster,EARTH,Dinosaur / Effect,6,2400,1500
3267,LVAL-EN095 C.png,Legacy of the Valiant,LVAL-EN095,Common,"Alpacaribou, Mystical Beast of the Forest",Monster,EARTH,Beast / Effect,7,2700,2100
3268,SOI-EN005 C.png,Shadow of Infinity,SOI-EN005,Common,Hero Kid,Monster,EARTH,Warrior / Effect,2,300,600
3269,ORCS-EN083 SR.png,Order of Chaos,ORCS-EN083,Super Rare,Evoltile Najasho,Monster,FIRE,Reptile / Effect,2,100,2000
3270,SOFU-EN012 R.png,Soul Fusion,SOFU-EN012,Rare,Gravekeeper's Headman,Monster,DARK,Spellcaster / Effect,3,500,1500
3271,TSHD-EN021 C.png,The Shining Darkness,TSHD-EN021,Common,Biofalcon,Monster,LIGHT,Machine / Effect,4,1700,1200
3272,STOR-EN083 UR.png,Storm of Ragnarok,STOR-EN083,Ultra Rare,"Karakuri Muso mdl 818 ""Haipa""",Monster,EARTH,Machine / Effect,4,2100,1100
3273,SOD-EN029 C.png,Soul of the Duelist,SOD-EN029,Common,The Trojan Horse,Monster,EARTH,Beast / Effect,4,1600,1200
3274,LVAL-EN016 R.png,Legacy of the Valiant,LVAL-EN016,Rare,Sylvan Komushroomo,Monster,FIRE,Plant / Effect,2,100,2000
3275,LODT-EN022 SR.png,Light of Destruction,LODT-EN022,Super Rare,"Ryko, Lightsworn Hunter",Monster,LIGHT,Beast / Flip / Effect,2,200,100
3276,BLVO-EN083 UR.png,Blazing Vortex,BLVO-EN083,Ultra Rare,Coordius the Triphasic Dealmon,Monster,DARK,Fiend / Fusion / Effect,9,3000,3000
3277,PSV-049 C.png,Pharaoh's Servant,PSV-049,Common,Sky Scout,Monster,WIND,Winged Beast,4,1800,600
3278,MAGO-EN126 R.png,Maximum Gold,MAGO-EN126,Rare,Eater of Millions,Monster,DARK,Fiend / Effect,1,0,0
3279,SOD-EN033 SR.png,Soul of the Duelist,SOD-EN033,Super Rare,Penumbral Soldier Lady,Monster,DARK,Warrior / Effect,6,2100,1400
3280,DREV-EN021 R.png,Duelist Revolution,DREV-EN021,Rare,Scrap Beast,Monster,EARTH,Beast / Tuner,4,1600,1300
3281,ABPF-EN011 C.png,Absolute Powerforce,ABPF-EN011,Common,Sword Master,Monster,EARTH,Warrior / Tuner,3,1200,0
3282,SOFU-EN033 C.png,Soul Fusion,SOFU-EN033,Common,Salamangreat Emerald Eagle,Monster,FIRE,Cyberse / Ritual / Effect,8,2800,2000
3283,RIRA-EN027 SR.png,Rising Rampage,RIRA-EN027,Super Rare,"Avida, Rebuilder of Worlds",Monster,LIGHT,Cyberse / Effect,11,3500,3500
3284,TDIL-EN093 C.png,The Dark Illusion,TDIL-EN093,Common,"Dragodies, the Empowered Warrior",Monster,LIGHT,Warrior / Pendulum / Effect,4,1500,1500
3285,CSOC-EN006 C.png,Crossroads of Chaos,CSOC-EN006,Common,Morphtronic Celfon,Monster,EARTH,Machine / Effect,1,100,100
3286,FLOD-EN020 UR.png,Flames of Destruction,FLOD-EN020,Ultra Rare,Elementsaber Makani,Monster,WIND,Warrior / Effect,2,1300,1200
3287,TAEV-EN040 C.png,Tactical Evolution,TAEV-EN040,Common,Neo-Spacian Marine Dolphin,Monster,WATER,Warrior / Fusion / Effect,4,900,1100
3288,INOV-EN042 R.png,Invasion: Vengeance,INOV-EN042,Rare,Superheavy Samurai Ninja Sarutobi,Monster,EARTH,Machine / Synchro / Effect,8,2000,2800
3289,GFP2-EN020 UR.png,Ghosts From the Past: The 2nd Haunting,GFP2-EN020,Ultra Rare,Fossil Machine Skull Wagon,Monster,EARTH,Rock / Fusion / Effect,6,1700,1500
3290,MRD-126 UR.png,Metal Raiders,MRD-126,Ultra Rare,Barrel Dragon,Monster,DARK,Machine / Effect,7,2600,2200
